event_id,user_id,day,margin_kopecks,cancelled
9995,4879,0,828,0
9996,4879,11,1059,0
9997,4880,7,929,0
9998,4882,0,1205,0
9999,4882,12,1008,0
10000,4883,10,1067,0
10001,4888,10,1196,0
10002,4888,8,1388,0
10003,4888,6,1095,0
10004,4888,11,1265,0
10005,4888,3,1132,0
10006,4889,2,1365,0
10007,4890,2,1134,0
10008,4891,12,1439,0
10009,4891,13,1144,0
10010,4892,0,1078,0
10011,4892,10,1452,0
10012,4893,6,1534,0
10013,4893,13,1516,0
10014,4894,7,1030,0
10015,4895,10,1004,0
10016,4895,0,1197,0
10017,4896,1,1262,0
10018,4896,6,1015,0
10019,4896,13,1128,0
10020,4896,13,1401,0
10021,4896,9,1030,0
10022,4897,6,862,0
10023,4897,1,1560,0
10024,4898,2,964,0
10025,4898,6,860,0
10026,4898,0,1498,0
10027,4899,9,980,0
10028,4901,12,1344,0
10029,4901,4,843,0
10030,4901,3,956,0
10031,4901,12,1220,0
10032,4902,13,930,0
10033,4902,2,1557,0
10034,4902,8,964,0
10035,4903,1,1544,0
10036,4904,9,951,0
10037,4904,4,954,0
10038,4904,2,1180,0
10039,4904,7,1589,0
10040,4904,11,976,0
10041,4908,4,1248,0
10042,4909,13,1549,0
10043,4910,8,1289,0
10044,4911,10,858,0
10045,4911,0,1358,0
10046,4911,4,821,0
10047,4911,9,970,0
10048,4912,8,1210,0
10049,4912,4,824,0
10050,4912,0,985,0
10051,4912,7,0,1
10052,4912,3,1383,0
10053,4915,13,1506,0
10054,4915,8,803,0
10055,4915,2,1489,0
10056,4916,0,1362,0
10057,4917,7,1200,0
10058,4917,12,964,0
10059,4917,13,1372,0
10060,4917,13,1095,0
10061,4917,11,826,0
10062,4921,3,887,0
10063,4922,7,873,0
10064,4922,7,1136,0
10065,4922,3,855,0
10066,4923,7,1039,0
10067,4923,2,1562,0
10068,4923,6,1065,0
10069,4925,7,1416,0
10070,4926,9,1170,0
10071,4926,8,1560,0
10072,4926,9,1299,0
10073,4929,12,1172,0
10074,4929,3,887,0
10075,4929,6,1430,0
10076,4930,0,0,1
10077,4930,10,978,0
10078,4931,3,1338,0
10079,4931,5,1240,0
10080,4931,9,0,1
10081,4931,3,881,0
10082,4932,0,1253,0
10083,4932,10,1304,0
10084,4932,1,898,0
10085,4933,0,908,0
10086,4934,12,1168,0
10087,4934,12,1427,0
10088,4934,3,843,0
10089,4934,12,1116,0
10090,4935,9,1291,0
10091,4935,12,1053,0
10092,4935,7,813,0
10093,4935,9,1151,0
10094,4936,2,1518,0
10095,4938,11,1375,0
10096,4938,9,897,0
10097,4940,8,1597,0
10098,4940,2,1227,0
10099,4940,4,1167,0
10100,4940,10,1571,0
10101,4940,7,1478,0
10102,4940,8,887,0
10103,4940,1,997,0
10104,4940,2,1258,0
10105,4940,7,907,0
10106,4940,1,1121,0
10107,4941,0,980,0
10108,4941,2,1511,0
10109,4942,3,1178,0
10110,4942,9,1530,0
10111,4942,0,1471,0
10112,4942,5,1032,0
10113,4943,0,1060,0
10114,4944,8,1259,0
10115,4944,8,924,0
10116,4944,4,1315,0
10117,4945,13,1315,0
10118,4945,4,899,0
10119,4946,13,1083,0
10120,4946,5,892,0
10121,4946,11,998,0
10122,4946,12,1057,0
10123,4947,4,0,1
10124,4947,11,1213,0
10125,4947,3,1164,0
10126,4947,10,1019,0
10127,4948,13,1423,0
10128,4948,4,1431,0
10129,4949,2,910,0
10130,4949,5,1438,0
10131,4949,0,1230,0
10132,4949,1,952,0
10133,4949,11,1056,0
10134,4951,6,879,0
10135,4953,9,950,0
10136,4953,8,1173,0
10137,4954,11,1083,0
10138,4954,13,850,0
10139,4955,8,984,0
10140,4957,9,1504,0
10141,4957,9,1218,0
10142,4957,0,1577,0
10143,4957,11,1180,0
10144,4958,10,1186,0
10145,4958,9,1464,0
10146,4958,1,1379,0
10147,4958,10,1207,0
10148,4958,9,1518,0
10149,4959,5,904,0
10150,4959,6,1069,0
10151,4959,3,1550,0
10152,4959,6,901,0
10153,4959,1,1292,0
10154,4959,10,921,0
10155,4959,7,1233,0
10156,4961,9,1319,0
10157,4961,8,901,0
10158,4961,7,1154,0
10159,4961,12,932,0
10160,4961,9,1224,0
10161,4961,10,1279,0
10162,4963,11,1474,0
10163,4965,6,1126,0
10164,4965,9,1529,0
10165,4965,6,1196,0
10166,4965,10,882,0
10167,4965,6,832,0
10168,4965,8,1087,0
10169,4965,7,1241,0
10170,4967,4,1025,0
10171,4968,5,1125,0
10172,4968,1,916,0
10173,4968,3,1413,0
10174,4968,2,1425,0
10175,4968,1,892,0
10176,4968,2,1077,0
10177,4968,4,812,0
10178,4968,3,0,1
10179,4968,5,1057,0
10180,4969,6,1573,0
10181,4969,13,1562,0
10182,4970,6,1599,0
10183,4970,0,943,0
10184,4970,6,1520,0
10185,4970,12,954,0
10186,4970,10,825,0
10187,4970,0,0,1
10188,4970,12,810,0
10189,4970,6,966,0
10190,4970,4,1398,0
10191,4970,3,1137,0
10192,4970,6,1291,0
10193,4970,4,1399,0
10194,4971,7,899,0
10195,4972,5,1219,0
10196,4972,13,1340,0
10197,4972,8,1086,0
10198,4975,8,1444,0
10199,4975,4,935,0
10200,4975,10,1256,0
10201,4975,12,1085,0
10202,4976,10,948,0
10203,4976,9,1001,0
10204,4977,2,1482,0
10205,4977,1,1376,0
10206,4978,12,1064,0
10207,4978,12,1152,0
10208,4978,8,1083,0
10209,4978,13,0,1
10210,4978,10,1072,0
10211,4979,2,1491,0
10212,4980,3,918,0
10213,4980,13,1098,0
10214,4980,6,1164,0
10215,4980,8,1284,0
10216,4980,10,1113,0
10217,4981,9,1578,0
10218,4982,9,1246,0
10219,4983,12,1552,0
10220,4983,1,1399,0
10221,4984,8,0,1
10222,4984,3,1000,0
10223,4985,2,1234,0
10224,4985,0,966,0
10225,4985,6,0,1
10226,4985,13,1446,0
10227,4986,11,1281,0
10228,4986,11,1180,0
10229,4986,1,866,0
10230,4987,8,866,0
10231,4987,9,890,0
10232,4987,4,1078,0
10233,4988,0,914,0
10234,4988,2,1318,0
10235,4988,8,1092,0
10236,4989,0,1187,0
10237,4990,1,932,0
10238,4992,12,974,0
10239,4994,4,892,0
10240,4994,6,1321,0
10241,4994,6,1287,0
10242,4996,3,1291,0
10243,4997,0,1401,0
10244,4998,13,1230,0
10245,4998,5,1413,0
10246,4999,6,1123,0
10247,4999,11,1047,0
10248,5000,6,1299,0
10249,5000,7,1009,0
10250,5000,12,1255,0
10251,5001,10,1479,0
10252,5001,5,1526,0
10253,5004,8,892,0
10254,5004,8,966,0
10255,5004,12,1301,0
10256,5004,2,948,0
10257,5004,8,1221,0
10258,5004,13,870,0
10259,5004,3,1093,0
10260,5004,6,1435,0
10261,5004,12,1594,0
10262,5004,10,1409,0
10263,5006,2,1356,0
10264,5006,6,1012,0
10265,5007,1,1322,0
10266,5008,13,1121,0
10267,5011,11,1078,0
10268,5011,3,860,0
10269,5011,7,1057,0
10270,5012,0,1579,0
10271,5013,5,1584,0
10272,5013,5,1552,0
10273,5013,3,1536,0
10274,5013,9,1054,0
10275,5014,10,1285,0
10276,5014,2,1106,0
10277,5014,7,1227,0
10278,5014,7,1348,0
10279,5016,1,1433,0
10280,5017,11,846,0
10281,5018,7,1104,0
10282,5018,13,1564,0
10283,5018,4,1470,0
10284,5018,7,1227,0
10285,5018,1,1095,0
10286,5018,3,907,0
10287,5019,11,1387,0
10288,5019,7,1394,0
10289,5019,9,1567,0
10290,5019,8,1240,0
10291,5019,8,855,0
10292,5019,12,1134,0
10293,5019,5,996,0
10294,5019,3,1331,0
10295,5020,2,1035,0
10296,5020,4,979,0
10297,5020,1,1337,0
10298,5021,2,897,0
10299,5023,9,1287,0
10300,5023,9,954,0
10301,5024,3,1017,0
10302,5024,6,1472,0
10303,5024,7,1572,0
10304,5025,13,1027,0
10305,5025,9,933,0
10306,5025,11,888,0
10307,5026,6,1502,0
10308,5026,5,1040,0
10309,5027,12,1288,0
10310,5028,5,1593,0
10311,5028,8,1084,0
10312,5029,3,1520,0
10313,5030,2,1128,0
10314,5030,2,1235,0
10315,5031,7,1347,0
10316,5031,5,1137,0
10317,5031,1,1517,0
10318,5031,13,861,0
10319,5031,4,946,0
10320,5032,4,0,1
10321,5033,9,948,0
10322,5034,0,1599,0
10323,5034,11,1150,0
10324,5034,12,1239,0
10325,5038,4,1534,0
10326,5038,12,899,0
10327,5038,5,1311,0
10328,5039,13,934,0
10329,5039,8,1202,0
10330,5040,3,828,0
10331,5040,1,1087,0
10332,5040,13,1157,0
10333,5040,9,1131,0
10334,5041,6,1253,0
10335,5041,0,1357,0
10336,5042,2,0,1
10337,5042,6,818,0
10338,5043,4,1282,0
10339,5043,3,1268,0
10340,5045,6,942,0
10341,5045,5,1369,0
10342,5045,1,1420,0
10343,5045,9,1023,0
10344,5045,1,844,0
10345,5045,2,1420,0
10346,5045,11,1530,0
10347,5046,3,1119,0
10348,5046,9,1328,0
10349,5046,13,1476,0
10350,5046,11,877,0
10351,5046,3,1251,0
10352,5047,5,1475,0
10353,5047,8,1567,0
10354,5048,4,1408,0
10355,5048,10,1579,0
10356,5048,8,1065,0
10357,5049,3,1061,0
10358,5049,2,1213,0
10359,5051,13,934,0
10360,5053,10,983,0
10361,5054,6,888,0
10362,5054,10,1293,0
10363,5055,3,960,0
10364,5055,9,1149,0
10365,5055,10,1050,0
10366,5055,13,1232,0
10367,5055,13,813,0
10368,5055,13,943,0
10369,5056,6,1429,0
10370,5056,8,1277,0
10371,5056,13,1404,0
10372,5057,11,1514,0
10373,5057,0,1268,0
10374,5057,6,918,0
10375,5057,9,1480,0
10376,5057,4,902,0
10377,5057,3,1386,0
10378,5057,5,1111,0
10379,5058,4,1590,0
10380,5059,10,816,0
10381,5060,10,1202,0
10382,5060,2,1194,0
10383,5060,1,1306,0
10384,5060,3,938,0
10385,5060,8,1357,0
10386,5061,10,932,0
10387,5062,1,1066,0
10388,5062,11,1393,0
10389,5063,8,1186,0
10390,5063,11,1581,0
10391,5063,10,1480,0
10392,5064,1,1220,0
10393,5064,13,925,0
10394,5064,6,973,0
10395,5064,7,1411,0
10396,5064,10,994,0
10397,5064,7,1277,0
10398,5064,13,1176,0
10399,5064,6,899,0
10400,5068,2,1081,0
10401,5068,9,857,0
10402,5070,13,878,0
10403,5072,8,931,0
10404,5072,4,1337,0
10405,5072,2,1482,0
10406,5072,1,1563,0
10407,5072,12,871,0
10408,5072,2,878,0
10409,5073,12,0,1
10410,5075,8,1553,0
10411,5075,0,1096,0
10412,5075,6,1487,0
10413,5075,11,971,0
10414,5075,2,1391,0
10415,5075,9,1223,0
10416,5075,7,1288,0
10417,5077,0,1366,0
10418,5077,6,1008,0
10419,5077,2,816,0
10420,5082,3,1300,0
10421,5083,4,1051,0
10422,5083,1,0,1
10423,5084,10,1172,0
10424,5084,5,1391,0
10425,5084,2,0,1
10426,5084,0,1043,0
10427,5085,6,1193,0
10428,5085,7,1591,0
10429,5085,2,0,1
10430,5085,7,1259,0
10431,5085,10,1268,0
10432,5085,4,942,0
10433,5085,8,963,0
10434,5086,11,1558,0
10435,5087,8,1101,0
10436,5087,3,1505,0
10437,5088,6,868,0
10438,5088,12,1321,0
10439,5088,3,1410,0
10440,5088,8,1083,0
10441,5088,5,862,0
10442,5089,2,1125,0
10443,5090,12,1422,0
10444,5090,3,888,0
10445,5091,7,860,0
10446,5092,11,1030,0
10447,5092,10,899,0
10448,5093,0,1506,0
10449,5093,4,0,1
10450,5094,13,933,0
10451,5094,0,885,0
10452,5094,12,1184,0
10453,5094,3,1286,0
10454,5095,4,1252,0
10455,5095,7,1323,0
10456,5095,8,1109,0
10457,5095,2,1103,0
10458,5096,1,1166,0
10459,5096,10,1051,0
10460,5096,10,1053,0
10461,5096,11,1580,0
10462,5096,12,1324,0
10463,5097,7,1324,0
10464,5097,11,807,0
10465,5097,0,1410,0
10466,5098,12,1352,0
10467,5098,7,1436,0
10468,5099,12,1467,0
10469,5099,0,1072,0
10470,5099,6,1036,0
10471,5099,11,1562,0
10472,5099,13,894,0
10473,5099,11,1448,0
10474,5099,12,972,0
10475,5100,4,1220,0
10476,5104,8,1023,0
10477,5104,5,1017,0
10478,5104,8,1270,0
10479,5104,4,1161,0
10480,5105,5,1503,0
10481,5105,3,956,0
10482,5105,1,1169,0
10483,5106,0,1048,0
10484,5106,13,1344,0
10485,5106,6,944,0
10486,5106,6,1153,0
10487,5107,1,0,1
10488,5107,2,1249,0
10489,5108,13,896,0
10490,5109,2,1136,0
10491,5109,4,1359,0
10492,5109,1,1007,0
10493,5111,1,957,0
10494,5113,4,918,0
10495,5114,9,1339,0
10496,5114,12,1405,0
10497,5114,7,1102,0
10498,5114,3,1258,0
10499,5114,6,1337,0
10500,5114,12,1273,0
10501,5114,7,887,0
10502,5116,8,1569,0
10503,5116,1,1360,0
10504,5116,12,1336,0
10505,5117,12,1586,0
10506,5117,2,939,0
10507,5118,7,970,0
10508,5118,13,873,0
10509,5120,0,1153,0
10510,5120,3,1240,0
10511,5121,9,1162,0
10512,5121,12,1081,0
10513,5121,5,1399,0
10514,5121,1,1019,0
10515,5121,1,1317,0
10516,5121,11,1447,0
10517,5121,0,845,0
10518,5122,10,1301,0
10519,5123,13,1190,0
10520,5123,7,878,0
10521,5123,8,1294,0
10522,5125,1,1037,0
10523,5125,2,871,0
10524,5125,5,1272,0
10525,5125,4,1144,0
10526,5126,7,1125,0
10527,5126,8,830,0
10528,5126,8,961,0
10529,5126,0,869,0
10530,5127,12,1238,0
10531,5127,6,1542,0
10532,5128,12,0,1
10533,5129,1,1355,0
10534,5129,0,1394,0
10535,5129,8,1166,0
10536,5130,12,1446,0
10537,5131,5,1211,0
10538,5132,12,1478,0
10539,5132,12,837,0
10540,5134,11,835,0
10541,5134,5,0,1
10542,5134,6,1242,0
10543,5135,11,1480,0
10544,5136,3,815,0
10545,5136,8,882,0
10546,5137,7,1047,0
10547,5137,13,1091,0
10548,5137,0,0,1
10549,5137,12,874,0
10550,5138,12,948,0
10551,5138,12,962,0
10552,5138,8,1545,0
10553,5138,0,1459,0
10554,5139,0,942,0
10555,5139,4,1133,0
10556,5143,7,1239,0
10557,5143,3,1236,0
10558,5143,0,0,1
10559,5143,9,1488,0
10560,5144,4,1242,0
10561,5145,8,1425,0
10562,5145,5,1136,0
10563,5147,11,1392,0
10564,5148,6,848,0
10565,5148,12,1307,0
10566,5148,6,922,0
10567,5148,4,1095,0
10568,5149,4,991,0
10569,5151,13,1212,0
10570,5151,4,1415,0
10571,5151,2,1394,0
10572,5151,8,1052,0
10573,5151,2,908,0
10574,5153,2,879,0
10575,5154,10,1552,0
10576,5154,7,1359,0
10577,5154,13,990,0
10578,5154,3,1127,0
10579,5154,4,1459,0
10580,5154,0,1316,0
10581,5154,4,1376,0
10582,5154,4,1316,0
10583,5154,10,1370,0
10584,5155,11,1169,0
10585,5156,5,1122,0
10586,5156,13,1595,0
10587,5156,2,1474,0
10588,5156,2,1216,0
10589,5157,12,1392,0
10590,5157,4,0,1
10591,5158,7,1171,0
10592,5158,2,1046,0
10593,5160,12,1293,0
10594,5160,9,1277,0
10595,5163,5,1418,0
10596,5163,6,974,0
10597,5163,6,1084,0
10598,5164,3,1067,0
10599,5164,7,1507,0
10600,5164,11,1480,0
10601,5164,9,1149,0
10602,5166,7,1039,0
10603,5166,1,902,0
10604,5166,5,1303,0
10605,5167,12,1368,0
10606,5167,8,1402,0
10607,5167,11,1514,0
10608,5167,11,1153,0
10609,5167,7,1490,0
10610,5167,11,1395,0
10611,5167,3,1045,0
10612,5168,13,1226,0
10613,5169,11,1187,0
10614,5169,13,915,0
10615,5169,1,1227,0
10616,5169,2,1113,0
10617,5171,2,1458,0
10618,5172,3,859,0
10619,5172,2,1146,0
10620,5174,5,1167,0
10621,5174,1,1507,0
10622,5174,0,1335,0
10623,5174,10,987,0
10624,5175,0,1468,0
10625,5175,5,1103,0
10626,5175,5,1239,0
10627,5175,5,1524,0
10628,5175,10,933,0
10629,5175,0,0,1
10630,5176,8,1439,0
10631,5176,2,1291,0
10632,5177,4,1069,0
10633,5177,2,896,0
10634,5177,9,986,0
10635,5178,6,1029,0
10636,5186,10,1352,0
10637,5187,0,869,0
10638,5187,9,945,0
10639,5187,8,1133,0
10640,5187,2,899,0
10641,5187,2,1553,0
10642,5188,10,1100,0
10643,5188,10,1418,0
10644,5188,7,1469,0
10645,5188,1,962,0
10646,5189,10,1316,0
10647,5190,11,850,0
10648,5191,6,1088,0
10649,5191,10,1320,0
10650,5192,13,1027,0
10651,5192,4,1389,0
10652,5192,5,1206,0
10653,5192,7,970,0
10654,5193,3,1309,0
10655,5193,10,1199,0
10656,5194,8,1379,0
10657,5194,8,1159,0
10658,5195,13,1475,0
10659,5195,6,0,1
10660,5196,2,1341,0
10661,5197,1,1314,0
10662,5197,11,1178,0
10663,5197,1,1001,0
10664,5197,1,1379,0
10665,5197,5,1516,0
10666,5197,9,1424,0
10667,5197,11,930,0
10668,5197,10,1325,0
10669,5198,5,986,0
10670,5202,9,1024,0
10671,5203,3,844,0
10672,5204,10,895,0
10673,5204,11,835,0
10674,5204,5,922,0
10675,5204,7,1099,0
10676,5204,0,0,1
10677,5205,2,1008,0
10678,5205,13,827,0
10679,5207,13,1325,0
10680,5208,11,881,0
10681,5208,12,1535,0
10682,5208,10,866,0
10683,5209,6,0,1
10684,5210,9,1272,0
10685,5210,9,1369,0
10686,5210,8,1455,0
10687,5211,10,1231,0
10688,5212,4,1019,0
10689,5212,3,1421,0
10690,5212,0,1123,0
10691,5213,1,1378,0
10692,5213,2,931,0
10693,5215,12,1512,0
10694,5217,10,1127,0
10695,5217,6,1221,0
10696,5217,13,1519,0
10697,5219,3,1582,0
10698,5219,0,863,0
10699,5219,11,1536,0
10700,5219,8,1170,0
10701,5219,12,1091,0
10702,5221,3,1331,0
10703,5222,8,1019,0
10704,5223,4,1268,0
10705,5223,7,881,0
10706,5223,11,1233,0
10707,5223,3,1091,0
10708,5225,6,997,0
10709,5225,5,1056,0
10710,5225,8,829,0
10711,5225,9,1048,0
10712,5225,0,1461,0
10713,5226,3,852,0
10714,5226,6,1365,0
10715,5226,3,1281,0
10716,5226,6,1387,0
10717,5226,4,974,0
10718,5226,13,1006,0
10719,5226,13,1126,0
10720,5227,8,930,0
10721,5227,12,1292,0
10722,5227,11,849,0
10723,5227,11,1577,0
10724,5228,12,865,0
10725,5228,5,1232,0
10726,5229,1,1392,0
10727,5229,0,1072,0
10728,5229,13,1105,0
10729,5229,13,1387,0
10730,5229,8,1085,0
10731,5229,8,1100,0
10732,5229,12,1461,0
10733,5229,1,1387,0
10734,5232,11,1109,0
10735,5232,1,1415,0
10736,5232,4,1453,0
10737,5232,3,867,0
10738,5232,7,1583,0
10739,5232,8,976,0
10740,5232,3,943,0
10741,5232,3,959,0
10742,5232,10,1121,0
10743,5232,0,1181,0
10744,5233,5,1003,0
10745,5233,2,936,0
10746,5233,9,1485,0
10747,5234,10,1579,0
10748,5234,10,1480,0
10749,5235,9,1366,0
10750,5235,2,884,0
10751,5236,6,1586,0
10752,5238,3,1395,0
10753,5238,3,1495,0
10754,5239,5,899,0
10755,5239,8,1263,0
10756,5240,6,1243,0
10757,5240,13,1500,0
10758,5243,8,1491,0
10759,5246,5,937,0
10760,5246,7,1377,0
10761,5246,7,0,1
10762,5246,1,1187,0
10763,5247,1,1126,0
10764,5247,9,1403,0
10765,5248,8,1071,0
10766,5248,11,961,0
10767,5250,3,0,1
10768,5250,0,908,0
10769,5250,10,1558,0
10770,5250,2,1559,0
10771,5252,6,832,0
10772,5252,8,966,0
10773,5254,8,1434,0
10774,5254,8,1041,0
10775,5254,3,835,0
10776,5254,0,1339,0
10777,5254,6,881,0
10778,5254,11,1333,0
10779,5256,3,1045,0
10780,5256,1,1268,0
10781,5257,11,1465,0
10782,5258,6,898,0
10783,5259,2,1331,0
10784,5259,3,826,0
10785,5260,8,0,1
10786,5260,8,1025,0
10787,5260,5,830,0
10788,5260,5,1444,0
10789,5260,6,1483,0
10790,5260,0,805,0
10791,5263,11,1249,0
10792,5264,9,1227,0
10793,5266,2,1068,0
10794,5266,9,866,0
10795,5266,8,1473,0
10796,5266,13,1128,0
10797,5266,10,1519,0
10798,5266,5,1102,0
10799,5266,6,865,0
10800,5266,8,1288,0
10801,5267,8,942,0
10802,5267,1,964,0
10803,5267,12,1085,0
10804,5267,7,906,0
10805,5272,6,1399,0
10806,5272,0,1067,0
10807,5275,3,1211,0
10808,5276,8,1167,0
10809,5276,10,976,0
10810,5276,7,1009,0
10811,5276,12,1375,0
10812,5276,13,1444,0
10813,5276,0,1023,0
10814,5276,11,1470,0
10815,5277,0,916,0
10816,5277,1,1100,0
10817,5278,10,1068,0
10818,5280,10,1199,0
10819,5282,9,1409,0
10820,5283,8,828,0
10821,5284,9,0,1
10822,5284,13,1582,0
10823,5284,4,1078,0
10824,5285,1,1588,0
10825,5286,4,1539,0
10826,5286,6,1106,0
10827,5286,11,979,0
10828,5288,11,1150,0
10829,5289,3,1189,0
10830,5289,12,1243,0
10831,5289,6,893,0
10832,5289,12,1375,0
10833,5289,7,808,0
10834,5291,1,962,0
10835,5291,9,1364,0
10836,5291,4,1310,0
10837,5292,0,1515,0
10838,5292,12,1096,0
10839,5292,12,1215,0
10840,5292,5,1391,0
10841,5293,5,1326,0
10842,5293,13,1329,0
10843,5294,5,1469,0
10844,5294,4,1510,0
10845,5295,3,873,0
10846,5295,12,1284,0
10847,5296,12,1538,0
10848,5297,12,1553,0
10849,5297,2,1163,0
10850,5297,8,866,0
10851,5299,1,1020,0
10852,5299,9,956,0
10853,5301,10,1485,0
10854,5302,10,1576,0
10855,5302,7,1416,0
10856,5302,3,1457,0
10857,5302,8,836,0
10858,5302,0,1239,0
10859,5302,12,869,0
10860,5302,7,1187,0
10861,5302,4,1461,0
10862,5305,4,1012,0
10863,5305,9,1442,0
10864,5305,6,1189,0
10865,5305,8,1111,0
10866,5305,9,1227,0
10867,5306,11,1488,0
10868,5306,8,1429,0
10869,5307,8,1195,0
10870,5307,7,1575,0
10871,5308,0,1055,0
10872,5309,4,819,0
10873,5309,3,987,0
10874,5309,10,888,0
10875,5311,1,1376,0
10876,5311,0,1143,0
10877,5312,1,1591,0
10878,5312,3,1036,0
10879,5312,8,1256,0
10880,5312,12,1074,0
10881,5313,10,1545,0
10882,5314,10,1290,0
10883,5315,5,1382,0
10884,5315,9,1493,0
10885,5315,10,1205,0
10886,5315,4,1439,0
10887,5315,4,1427,0
10888,5316,11,1525,0
10889,5316,13,1316,0
10890,5316,12,1472,0
10891,5316,11,808,0
10892,5317,0,807,0
10893,5317,12,916,0
10894,5317,3,926,0
10895,5318,3,876,0
10896,5318,10,1452,0
10897,5318,6,1075,0
10898,5319,3,1415,0
10899,5319,5,911,0
10900,5319,5,960,0
10901,5320,6,0,1
10902,5320,0,1048,0
10903,5320,7,1341,0
10904,5323,3,1173,0
10905,5323,10,1127,0
10906,5324,2,1595,0
10907,5325,7,1589,0
10908,5325,10,1249,0
10909,5325,0,1362,0
10910,5325,5,1293,0
10911,5325,6,1473,0
10912,5326,10,836,0
10913,5327,6,839,0
10914,5327,2,1074,0
10915,5327,12,1049,0
10916,5330,12,1025,0
10917,5330,12,980,0
10918,5331,13,802,0
10919,5331,8,974,0
10920,5331,10,1494,0
10921,5331,3,1493,0
10922,5331,10,1489,0
10923,5332,3,1332,0
10924,5332,13,1116,0
10925,5333,5,1441,0
10926,5334,6,975,0
10927,5335,11,1374,0
10928,5336,6,1336,0
10929,5336,9,1128,0
10930,5336,4,1388,0
10931,5336,4,860,0
10932,5336,1,816,0
10933,5337,5,0,1
10934,5338,3,1363,0
10935,5341,1,1116,0
10936,5341,4,1092,0
10937,5341,1,908,0
10938,5341,7,1209,0
10939,5341,10,1338,0
10940,5341,9,1068,0
10941,5341,13,1267,0
10942,5342,0,968,0
10943,5343,2,1138,0
10944,5343,13,1429,0
10945,5343,13,1422,0
10946,5343,9,934,0
10947,5343,5,1481,0
10948,5343,0,958,0
10949,5344,3,1058,0
10950,5344,11,1541,0
10951,5344,5,1358,0
10952,5344,12,0,1
10953,5344,1,0,1
10954,5346,7,1042,0
10955,5348,1,1292,0
10956,5349,0,816,0
10957,5349,11,1071,0
10958,5349,5,1312,0
10959,5349,12,1529,0
10960,5350,10,1111,0
10961,5350,1,1333,0
10962,5352,2,837,0
10963,5352,9,1176,0
10964,5352,7,0,1
10965,5352,5,999,0
10966,5352,0,968,0
10967,5352,6,1063,0
10968,5353,8,1054,0
10969,5353,0,0,1
10970,5354,12,1131,0
10971,5354,8,954,0
10972,5355,7,1249,0
10973,5356,1,0,1
10974,5356,9,1250,0
10975,5356,9,1405,0
10976,5357,0,0,1
10977,5357,11,916,0
10978,5358,3,820,0
10979,5358,12,1188,0
10980,5359,11,976,0
10981,5359,2,979,0
10982,5359,11,1224,0
10983,5361,6,865,0
10984,5361,0,856,0
10985,5361,1,1338,0
10986,5364,6,1068,0
10987,5364,13,1084,0
10988,5364,6,838,0
10989,5365,7,1027,0
10990,5365,2,1390,0
10991,5367,3,1157,0
10992,5367,9,1216,0
10993,5368,2,891,0
10994,5368,4,1065,0
10995,5371,3,0,1
10996,5371,13,1331,0
10997,5372,11,991,0
10998,5374,12,903,0
10999,5374,2,1240,0
11000,5374,5,802,0
11001,5374,6,1077,0
11002,5374,7,962,0
11003,5374,3,1459,0
11004,5374,2,1151,0
11005,5374,3,1362,0
11006,5374,12,1029,0
11007,5375,8,1211,0
11008,5375,13,1453,0
11009,5375,1,1240,0
11010,5375,10,1093,0
11011,5376,13,1366,0
11012,5376,11,964,0
11013,5377,12,1254,0
11014,5379,13,987,0
11015,5379,11,1133,0
11016,5379,1,1138,0
11017,5379,9,980,0
11018,5379,11,1075,0
11019,5379,2,1241,0
11020,5380,5,0,1
11021,5381,11,948,0
11022,5383,13,1579,0
11023,5383,8,901,0
11024,5384,0,1489,0
11025,5385,2,1353,0
11026,5385,11,0,1
11027,5386,10,857,0
11028,5386,12,1396,0
11029,5387,4,1098,0
11030,5387,11,1412,0
11031,5389,12,861,0
11032,5390,5,1324,0
11033,5392,12,1438,0
11034,5392,4,1042,0
11035,5394,5,1157,0
11036,5395,9,1495,0
11037,5395,3,1107,0
11038,5395,7,923,0
11039,5395,8,999,0
11040,5395,8,0,1
11041,5395,0,917,0
11042,5395,5,993,0
11043,5398,5,1451,0
11044,5398,6,1464,0
11045,5399,6,1446,0
11046,5400,1,831,0
11047,5400,3,1437,0
11048,5400,12,836,0
11049,5401,9,1209,0
11050,5401,10,1437,0
11051,5401,8,1306,0
11052,5402,10,1459,0
11053,5402,2,829,0
11054,5402,6,1447,0
11055,5402,0,1398,0
11056,5402,9,1409,0
11057,5403,11,1583,0
11058,5403,8,820,0
11059,5403,11,1436,0
11060,5403,12,1470,0
11061,5403,11,1319,0
11062,5404,9,1138,0
11063,5404,9,827,0
11064,5405,6,1238,0
11065,5407,9,1183,0
11066,5407,5,1132,0
11067,5408,4,1598,0
11068,5409,2,1433,0
11069,5409,3,0,1
11070,5409,12,1160,0
11071,5410,13,891,0
11072,5410,3,1452,0
11073,5412,6,865,0
11074,5412,7,1180,0
11075,5412,3,1024,0
11076,5412,0,885,0
11077,5413,0,944,0
11078,5413,10,1017,0
11079,5413,5,1249,0
11080,5414,10,1310,0
11081,5415,2,1489,0
11082,5415,11,1156,0
11083,5417,9,1444,0
11084,5417,6,1403,0
11085,5417,6,1126,0
11086,5417,8,1592,0
11087,5418,3,1034,0
11088,5418,0,1446,0
11089,5418,6,1346,0
11090,5418,13,849,0
11091,5418,0,885,0
11092,5419,1,1253,0
11093,5420,8,801,0
11094,5420,7,0,1
