user_id,variant,assigned_day,pre_margin_kopecks
4429,A,0,3609
4430,A,0,6308
4431,A,0,0
4432,B,0,4698
4433,A,0,5620
4434,A,0,0
4435,B,0,2598
4436,A,0,3774
4437,B,0,1280
4438,B,0,3008
4439,A,0,6618
4440,B,0,2500
4441,A,0,5064
4442,B,0,1644
4443,A,0,1293
4444,A,0,1307
4445,A,0,2962
4446,B,0,0
4447,B,0,911
4448,B,0,5550
4449,A,0,2516
4450,A,0,0
4451,B,0,2220
4452,B,0,0
4453,B,0,1682
4454,B,0,3090
4455,B,0,1340
4456,B,0,0
4457,B,0,0
4458,A,0,0
4459,B,0,0
4460,A,0,917
4461,A,0,3012
4462,A,0,1247
4463,A,0,3306
4464,A,0,0
4465,A,0,6125
4466,A,0,1552
4467,B,0,0
4468,B,0,4896
4469,A,0,0
4470,A,0,0
4471,B,0,2838
4472,B,0,0
4473,B,0,0
4474,B,0,4353
4475,B,0,4164
4476,B,0,802
4477,A,0,1182
4478,B,0,995
4479,B,0,3186
4480,B,0,2898
4481,B,0,3016
4482,B,0,4668
4483,B,0,1459
4484,B,0,0
4485,B,0,0
4486,B,0,1529
4487,B,0,3070
4488,B,0,2420
4489,A,0,0
4490,A,0,0
4491,A,0,3747
4492,A,0,0
4493,B,0,3066
4494,B,0,0
4495,B,0,2428
4496,A,0,7990
4497,A,0,0
4498,B,0,2763
4499,B,0,0
4500,B,0,0
4501,A,0,6052
4502,A,0,0
4503,A,0,1026
4504,A,0,0
4505,A,0,2493
4506,A,0,1583
4507,B,0,1040
4508,A,0,2872
4509,A,0,1182
4510,B,0,2966
4511,A,0,0
4512,B,0,4215
4513,A,0,1243
4514,B,0,1140
4515,B,0,2426
4516,B,0,5284
4517,A,0,0
4518,B,0,0
4519,B,0,4956
4520,A,0,6713
4521,B,0,3070
4522,A,0,0
4523,B,0,0
4524,A,0,3954
4525,A,0,0
4526,B,0,920
4527,A,0,3597
4528,A,0,4216
4529,B,0,1393
4530,B,0,0
4531,A,0,3564
4532,B,0,1060
4533,A,0,1297
4534,B,0,5012
4535,A,0,0
4536,A,0,0
4537,A,0,1430
4538,B,0,1335
4539,B,0,6245
4540,B,0,2810
4541,B,0,2736
4542,A,0,3843
4543,A,0,2448
4544,B,0,5600
4545,A,0,4748
4546,A,0,0
4547,A,0,1338
4548,A,0,4900
4549,A,0,8052
4550,A,0,875
4551,A,0,1085
4552,B,0,2786
4553,B,0,0
4554,B,0,0
4555,A,0,3384
4556,B,0,0
4557,A,0,2768
4558,B,0,2748
4559,B,0,6438
4560,A,0,3522
4561,A,0,2790
4562,A,0,4695
4563,A,0,0
4564,B,0,6498
4565,A,0,1388
4566,B,0,982
4567,B,0,1067
4568,A,0,3705
4569,A,0,3924
4570,B,0,0
4571,A,0,973
4572,A,0,1465
4573,A,0,0
4574,A,0,0
4575,A,0,2640
4576,A,0,814
4577,A,0,3753
4578,B,0,3258
4579,A,0,5312
4580,A,0,986
4581,B,0,1570
4582,A,0,6185
4583,A,0,0
4584,B,0,1575
4585,A,0,2052
4586,A,0,0
4587,A,0,0
4588,A,0,9999
4589,B,0,10008
4590,A,0,0
4591,A,0,0
4592,B,0,2643
4593,B,0,833
4594,B,0,4145
4595,A,0,1200
4596,A,0,2350
4597,A,0,1318
4598,B,0,2828
4599,A,0,1077
4600,A,0,827
4601,A,0,5360
4602,B,0,1126
4603,A,0,1936
4604,B,0,947
4605,B,0,1363
4606,B,0,4494
4607,B,0,2820
4608,A,0,0
4609,A,0,2616
4610,B,0,4728
4611,A,0,0
4612,B,0,1034
4613,B,0,3513
4614,B,0,1882
4615,A,0,7632
4616,A,0,3046
4617,A,0,6925
4618,A,0,3010
4619,B,0,2014
4620,B,0,0
4621,A,0,7210
4622,B,0,0
4623,A,0,0
4624,A,0,1870
4625,A,0,6280
4626,B,0,2922
4627,A,0,2956
4628,B,0,2768
4629,A,0,2428
4630,B,0,1139
4631,A,0,1968
4632,B,0,1126
4633,A,0,5835
4634,B,0,2342
4635,A,0,4695
4636,A,0,6328
4637,A,0,2823
4638,A,0,2946
4639,B,0,918
4640,A,0,1001
4641,B,0,4770
4642,A,0,0
4643,B,0,0
4644,B,0,2964
4645,B,0,2434
4646,A,0,1275
4647,B,0,1128
4648,B,0,2238
4649,A,0,5780
4650,B,0,2812
4651,B,0,1332
4652,A,0,0
4653,B,0,8296
4654,A,0,1778
4655,A,0,4216
4656,A,0,4629
4657,A,0,7655
4658,A,0,8946
4659,A,0,2493
4660,B,0,3702
4661,B,0,4734
4662,B,0,3441
4663,B,0,2994
4664,B,0,2646
4665,A,0,1646
4666,B,0,0
4667,A,0,0
4668,B,0,3585
4669,A,0,1856
4670,B,0,4512
4671,A,0,1762
4672,B,0,1379
4673,B,0,0
4674,A,0,4263
4675,A,0,4656
4676,B,0,12464
4677,B,0,0
4678,A,0,2838
4679,A,0,0
4680,B,0,0
4681,B,0,853
4682,B,0,1812
4683,B,0,6220
4684,A,0,4140
4685,A,0,1470
4686,A,0,0
4687,A,0,2478
4688,A,0,2480
4689,A,0,0
4690,A,0,0
4691,A,0,803
4692,B,0,1552
4693,A,0,3270
4694,A,0,1337
4695,B,0,0
4696,A,0,3500
4697,B,0,1222
4698,A,0,1822
4699,A,0,0
4700,B,0,1025
4701,B,0,5178
4702,A,0,7728
4703,A,0,2488
4704,B,0,0
4705,B,0,0
4706,B,0,0
4707,B,0,0
4708,A,0,1167
4709,A,0,8631
4710,B,0,3380
4711,A,0,4158
4712,B,0,3724
4713,B,0,3060
4714,A,0,1276
4715,A,0,1373
4716,A,0,8568
4717,A,0,3393
4718,A,0,3112
4719,A,0,0
4720,A,0,0
4721,A,0,1950
4722,B,0,0
4723,B,0,4632
4724,B,0,5172
4725,A,0,6192
4726,A,0,1497
4727,B,0,2750
4728,A,0,1884
4729,A,0,5344
4730,B,0,1282
4731,A,0,7845
4732,A,0,0
4733,B,0,846
4734,A,0,1127
4735,B,0,3957
4736,B,0,957
4737,B,0,0
4738,A,0,7710
4739,A,0,918
4740,A,0,6985
4741,A,0,1533
4742,B,0,0
4743,A,0,1395
4744,A,0,2214
4745,B,0,1858
4746,B,0,5335
4747,B,0,1079
4748,B,0,0
4749,B,0,1505
4750,A,0,1401
4751,B,0,2614
4752,B,0,903
4753,B,0,4254
4754,B,0,919
4755,B,0,1464
4756,A,0,2512
4757,A,0,2164
4758,A,0,4635
4759,A,0,4892
4760,A,0,8832
4761,B,0,0
4762,A,0,1802
4763,A,0,1572
4764,B,0,0
4765,A,0,0
4766,A,0,5072
4767,B,0,0
4768,B,0,1610
4769,A,0,1351
4770,A,0,4209
4771,B,0,0
4772,A,0,0
4773,B,0,0
4774,A,0,3172
4775,B,0,4788
4776,A,0,817
4777,A,0,0
4778,A,0,8407
4779,A,0,914
4780,A,0,1042
4781,B,0,3495
4782,A,0,0
4783,B,0,0
4784,B,0,1096
4785,A,0,1538
4786,A,0,1299
4787,B,0,2286
4788,B,0,0
4789,A,0,4408
4790,B,0,5832
4791,B,0,0
4792,A,0,1782
4793,A,0,1538
4794,A,0,2541
4795,A,0,3904
4796,A,0,2508
4797,A,0,6952
4798,B,0,1990
4799,A,0,2362
4800,A,0,0
4801,A,0,1384
4802,A,0,5900
4803,A,0,968
4804,B,0,3036
4805,B,0,1295
4806,A,0,0
4807,A,0,1758
4808,A,0,1243
4809,B,0,1350
4810,B,0,3735
4811,B,0,1622
4812,A,0,0
4813,A,0,0
4814,B,0,1966
4815,B,0,2946
4816,A,0,0
4817,B,0,1990
4818,B,0,1194
4819,B,0,1806
4820,B,0,1750
4821,A,0,0
4822,B,0,0
4823,A,0,0
4824,A,0,4780
4825,A,0,1543
4826,B,0,1936
4827,A,0,2706
4828,B,0,5144
4829,B,0,5016
4830,B,0,7735
4831,B,0,1544
4832,B,0,2877
4833,A,0,0
4834,B,0,2950
4835,A,0,0
4836,A,0,10592
4837,B,0,10560
4838,B,0,6155
4839,B,0,6690
4840,A,0,10885
4841,A,0,4356
4842,A,0,3039
4843,A,0,1373
4844,A,0,0
4845,B,0,3504
4846,B,0,1410
4847,A,0,0
4848,A,0,4876
4849,A,0,0
4850,B,0,7908
4851,A,0,1287
4852,A,0,5873
4853,A,0,1036
4854,A,0,1305
4855,A,0,1363
4856,A,0,993
4857,A,0,1580
4858,A,0,0
4859,A,0,0
4860,A,0,2356
4861,A,0,1160
4862,B,0,967
4863,B,0,1171
4864,A,0,0
4865,A,0,1411
4866,B,0,2624
4867,A,0,1416
4868,B,0,4670
4869,B,0,5960
4870,B,0,2902
4871,A,0,0
4872,A,0,0
4873,B,0,0
4874,B,0,4504
4875,B,0,0
4876,B,0,7038
4877,B,0,2330
4878,B,0,4500
4879,B,0,0
4880,A,0,5604
4881,B,0,0
4882,B,0,0
4883,B,0,3076
4884,B,0,1243
4885,B,0,4149
4886,A,0,1501
4887,A,0,1054
4888,A,0,3006
4889,A,0,0
4890,A,0,0
4891,A,0,5152
4892,B,0,4728
4893,A,0,1888
4894,B,0,1760
4895,A,0,3918
4896,B,0,6800
4897,A,0,0
4898,B,0,1566
4899,A,0,1294
4900,A,0,1081
4901,A,0,3134
4902,A,0,7098
4903,A,0,1389
4904,B,0,0
4905,B,0,1486
4906,B,0,6380
4907,A,0,1720
4908,B,0,2010
4909,B,0,2100
4910,A,0,2566
4911,A,0,1295
4912,A,0,3384
4913,B,0,2362
4914,B,0,1386
4915,B,0,2092
4916,A,0,2912
4917,B,0,5896
4918,A,0,3711
4919,B,0,0
4920,A,0,2124
4921,A,0,2460
4922,A,0,0
4923,A,0,4244
4924,B,0,1435
4925,A,0,0
4926,B,0,4820
4927,A,0,935
4928,B,0,0
4929,A,0,7595
4930,B,0,1017
4931,B,0,963
4932,B,0,6384
4933,A,0,3159
4934,A,0,3699
4935,A,0,1772
4936,A,0,2798
4937,B,0,0
4938,B,0,2958
4939,B,0,0
4940,B,0,6564
4941,B,0,2530
4942,A,0,3174
4943,B,0,0
4944,A,0,2976
4945,A,0,2766
4946,A,0,7080
4947,B,0,2356
4948,B,0,0
4949,B,0,4737
4950,B,0,0
4951,B,0,2116
4952,B,0,0
4953,B,0,920
4954,B,0,2804
4955,B,0,0
4956,A,0,1441
4957,A,0,2826
4958,B,0,2042
4959,A,0,3248
4960,A,0,1414
4961,A,0,881
4962,A,0,0
4963,B,0,1135
4964,B,0,3696
4965,A,0,5586
4966,A,0,1586
4967,B,0,2570
4968,B,0,4685
4969,A,0,0
4970,A,0,9576
4971,B,0,6096
4972,A,0,2484
4973,B,0,3096
4974,B,0,0
4975,A,0,2804
4976,A,0,0
4977,A,0,832
4978,A,0,2955
4979,A,0,0
4980,B,0,2396
4981,B,0,3364
4982,B,0,0
4983,A,0,3615
4984,B,0,0
4985,B,0,0
4986,B,0,2100
4987,B,0,1106
4988,B,0,5670
4989,B,0,0
4990,A,0,0
4991,A,0,1231
4992,A,0,1515
4993,B,0,0
4994,B,0,1926
4995,A,0,0
4996,A,0,1488
4997,B,0,0
4998,B,0,0
4999,A,0,6228
5000,B,0,3276
5001,A,0,3711
5002,B,0,0
5003,A,0,1172
5004,A,0,4782
5005,B,0,2176
5006,B,0,2421
5007,B,0,863
5008,A,0,4134
5009,B,0,0
5010,A,0,1116
5011,A,0,4184
5012,B,0,4155
5013,B,0,3174
5014,B,0,1009
5015,B,0,5764
5016,B,0,0
5017,A,0,0
5018,A,0,6136
5019,A,0,6388
5020,A,0,5490
5021,A,0,1320
5022,A,0,0
5023,A,0,2316
5024,B,0,2398
5025,B,0,1593
5026,B,0,6184
5027,B,0,0
5028,B,0,2672
5029,A,0,0
5030,A,0,1358
5031,B,0,9492
5032,A,0,1007
5033,A,0,1248
5034,A,0,1912
5035,B,0,1291
5036,A,0,0
5037,B,0,0
5038,A,0,1632
5039,A,0,3030
5040,B,0,0
5041,B,0,3909
5042,A,0,803
5043,B,0,2574
5044,B,0,2666
5045,A,0,13743
5046,B,0,2943
5047,A,0,1890
5048,B,0,1214
5049,A,0,4320
5050,A,0,1978
5051,B,0,0
5052,B,0,0
5053,A,0,1078
5054,A,0,2534
5055,A,0,10980
5056,B,0,2894
5057,A,0,5898
5058,A,0,2504
5059,A,0,1308
5060,A,0,0
5061,A,0,4180
5062,A,0,0
5063,A,0,4784
5064,B,0,7572
5065,A,0,1354
5066,B,0,0
5067,B,0,2722
5068,A,0,1331
5069,B,0,0
5070,B,0,0
5071,A,0,2400
5072,B,0,5112
5073,A,0,1742
5074,B,0,2832
5075,A,0,1545
5076,B,0,1572
5077,A,0,2392
5078,A,0,4940
5079,B,0,1507
5080,A,0,6104
5081,B,0,0
5082,B,0,0
5083,B,0,0
5084,A,0,2072
5085,B,0,12321
5086,B,0,3318
5087,A,0,0
5088,B,0,2126
5089,A,0,2748
5090,A,0,1049
5091,A,0,0
5092,B,0,0
5093,B,0,1045
5094,B,0,6880
5095,B,0,4677
5096,B,0,2733
5097,A,0,1558
5098,A,0,2364
5099,B,0,2124
5100,A,0,1896
5101,B,0,1688
5102,A,0,1666
5103,B,0,0
5104,A,0,1684
5105,B,0,2818
5106,B,0,921
5107,B,0,1159
5108,A,0,2616
5109,A,0,2420
5110,A,0,0
5111,B,0,4604
5112,A,0,0
5113,B,0,0
5114,A,0,1754
5115,A,0,0
5116,A,0,5408
5117,B,0,1764
5118,A,0,1082
5119,A,0,1200
5120,B,0,5924
5121,A,0,5244
5122,A,0,0
5123,B,0,4208
5124,A,0,0
5125,B,0,1068
5126,A,0,0
5127,A,0,1348
5128,B,0,0
5129,A,0,4428
5130,A,0,0
5131,B,0,2164
5132,A,0,6256
5133,A,0,863
5134,B,0,0
5135,B,0,3108
5136,B,0,2756
5137,B,0,1065
5138,B,0,2631
5139,A,0,9864
5140,A,0,1560
5141,A,0,1066
5142,B,0,2541
5143,B,0,2496
5144,B,0,0
5145,A,0,1174
5146,A,0,4368
5147,B,0,3288
5148,B,0,0
5149,A,0,0
5150,B,0,7590
5151,B,0,1450
5152,A,0,896
5153,A,0,0
5154,B,0,12023
5155,A,0,0
5156,B,0,5912
5157,A,0,1574
5158,A,0,1312
5159,B,0,3010
5160,A,0,1966
5161,B,0,1473
5162,A,0,831
5163,B,0,3896
5164,A,0,0
5165,A,0,4644
5166,B,0,1253
5167,A,0,11640
5168,B,0,0
5169,A,0,5940
5170,B,0,0
5171,B,0,0
5172,B,0,0
5173,B,0,1496
5174,B,0,3981
5175,B,0,5036
5176,A,0,0
5177,B,0,3196
5178,A,0,3045
5179,A,0,1094
5180,A,0,882
5181,A,0,0
5182,A,0,1149
5183,B,0,1052
5184,A,0,1231
5185,A,0,3104
5186,B,0,1525
5187,A,0,3276
5188,B,0,3432
5189,A,0,1026
5190,B,0,0
5191,B,0,2970
5192,B,0,1116
5193,A,0,1584
5194,A,0,2780
5195,B,0,2778
5196,B,0,0
5197,B,0,7974
5198,B,0,1766
5199,A,0,1500
5200,B,0,0
5201,B,0,2000
5202,A,0,3396
5203,B,0,0
5204,A,0,1167
5205,B,0,1706
5206,B,0,922
5207,B,0,0
5208,B,0,1848
5209,B,0,0
5210,A,0,6288
5211,B,0,6292
5212,A,0,2168
5213,B,0,3252
5214,A,0,5646
5215,B,0,1744
5216,A,0,0
5217,B,0,963
5218,A,0,1292
5219,B,0,1748
5220,A,0,0
5221,B,0,4479
5222,A,0,1117
5223,B,0,1185
5224,A,0,1361
5225,A,0,5160
5226,B,0,6090
5227,B,0,3244
5228,A,0,0
5229,B,0,2404
5230,B,0,2280
5231,A,0,0
5232,A,0,5490
5233,A,0,2064
5234,B,0,1450
5235,A,0,1824
5236,A,0,0
5237,A,0,843
5238,B,0,1462
5239,A,0,1477
5240,A,0,1414
5241,A,0,1479
5242,A,0,1489
5243,A,0,6565
5244,B,0,0
5245,A,0,0
5246,B,0,1437
5247,A,0,2090
5248,B,0,1573
5249,A,0,896
5250,B,0,2804
5251,B,0,2830
5252,A,0,4384
5253,B,0,0
5254,B,0,3312
5255,B,0,2788
5256,A,0,12051
5257,B,0,1426
5258,A,0,0
5259,B,0,0
5260,A,0,5442
5261,A,0,1192
5262,A,0,1216
5263,A,0,2890
5264,A,0,3194
5265,B,0,0
5266,B,0,3936
5267,B,0,2600
5268,B,0,864
5269,B,0,2262
5270,B,0,0
5271,B,0,802
5272,B,0,3060
5273,A,0,0
5274,A,0,2694
5275,A,0,0
5276,B,0,1533
5277,B,0,1392
5278,B,0,0
5279,B,0,0
5280,B,0,1567
5281,B,0,0
5282,A,0,1277
5283,B,0,3316
5284,B,0,2078
5285,B,0,2374
5286,B,0,1388
5287,B,0,0
5288,B,0,985
5289,A,0,2596
5290,A,0,0
5291,A,0,7265
5292,A,0,7860
5293,A,0,0
5294,A,0,0
5295,B,0,4671
5296,B,0,0
5297,B,0,5864
5298,B,0,0
5299,B,0,909
5300,B,0,0
5301,A,0,0
5302,A,0,2478
5303,A,0,0
5304,A,0,875
5305,A,0,1478
5306,A,0,5872
5307,A,0,923
5308,B,0,0
5309,B,0,2856
5310,A,0,3048
5311,B,0,1186
5312,B,0,1884
5313,B,0,0
5314,B,0,5262
5315,A,0,6660
5316,B,0,5615
5317,B,0,3182
5318,B,0,873
5319,A,0,1172
5320,B,0,1111
5321,B,0,0
5322,B,0,0
5323,B,0,0
5324,A,0,2709
5325,B,0,3495
5326,B,0,849
5327,B,0,7630
5328,B,0,1245
5329,A,0,0
5330,A,0,1422
5331,B,0,6760
5332,A,0,6348
5333,B,0,0
5334,B,0,2636
5335,B,0,1109
5336,B,0,9261
5337,B,0,834
5338,B,0,2648
5339,A,0,1277
5340,B,0,966
5341,B,0,14013
5342,B,0,6115
5343,A,0,9936
5344,A,0,871
5345,B,0,0
5346,A,0,0
5347,A,0,0
5348,A,0,0
5349,B,0,5148
5350,B,0,1206
5351,B,0,0
5352,A,0,7408
5353,A,0,1280
5354,A,0,1450
5355,B,0,935
5356,B,0,0
5357,A,0,2884
5358,A,0,7920
5359,A,0,3150
5360,A,0,0
5361,A,0,1192
5362,B,0,840
5363,B,0,0
5364,B,0,5405
5365,B,0,901
5366,B,0,1428
5367,B,0,2439
5368,A,0,2654
5369,A,0,1287
5370,B,0,0
5371,B,0,5708
5372,B,0,0
5373,B,0,0
5374,A,0,7914
5375,A,0,3408
5376,A,0,965
5377,B,0,7230
5378,A,0,0
5379,A,0,10560
5380,B,0,0
5381,A,0,2024
5382,B,0,0
5383,A,0,0
5384,B,0,2414
5385,B,0,0
5386,A,0,2442
5387,A,0,7225
5388,A,0,0
5389,A,0,4300
5390,A,0,1116
5391,B,0,0
5392,A,0,1846
5393,A,0,0
5394,B,0,800
5395,B,0,5852
5396,A,0,1122
5397,B,0,0
5398,A,0,1543
5399,A,0,1770
5400,B,0,0
5401,B,0,980
5402,A,0,4443
5403,B,0,0
5404,B,0,4680
5405,B,0,0
5406,A,0,2436
5407,B,0,3002
5408,B,0,1132
5409,B,0,8994
5410,B,0,0
5411,A,0,0
5412,B,0,10178
5413,B,0,10675
5414,A,0,1208
5415,B,0,995
5416,A,0,1297
5417,A,0,6105
5418,B,0,4440
5419,A,0,1158
5420,A,0,877
5421,A,0,4612
5422,A,0,1161
5423,A,0,1079
5424,A,0,1000
5425,A,0,10976
5426,A,0,2808
5427,A,0,2520
5428,A,0,958
5429,B,0,2152
5430,B,0,4640
5431,B,0,2894
5432,A,0,3402
5433,B,0,1591
5434,A,0,840
5435,A,0,0
5436,A,0,942
5437,A,0,0
5438,A,0,3738
5439,A,0,2220
5440,B,0,3699
5441,B,0,4428
5442,A,0,5820
5443,B,0,1950
5444,B,0,1260
5445,A,0,0
5446,B,0,0
5447,B,0,1586
5448,A,0,2907
5449,B,0,5192
5450,B,0,1095
5451,A,0,2774
5452,A,0,2880
5453,A,0,0
5454,B,0,0
5455,A,0,0
5456,B,0,2878
5457,B,0,1303
5458,B,0,1059
5459,B,0,2170
5460,A,0,1698
5461,A,0,1595
5462,B,0,4041
5463,B,0,3720
5464,B,0,1988
5465,A,0,3788
5466,A,0,0
5467,A,0,814
5468,B,0,1284
5469,A,0,2510
5470,B,0,1129
5471,A,0,2922
5472,B,0,0
5473,A,0,2642
5474,B,0,1007
5475,B,0,3124
5476,A,0,0
5477,A,0,0
5478,B,0,1406
5479,B,0,0
5480,B,0,2020
5481,B,0,3741
5482,B,0,0
5483,B,0,0
5484,A,0,7146
5485,A,0,0
5486,B,0,0
5487,B,0,2800
5488,B,0,1559
5489,B,0,8076
5490,B,0,3273
5491,A,0,3708
5492,B,0,4500
5493,A,0,4708
5494,A,0,5665
5495,B,0,992
5496,B,0,1135
5497,B,0,1581
5498,A,0,1832
5499,A,0,2460
5500,A,0,814
5501,A,0,2994
5502,B,0,6576
5503,A,0,2056
5504,B,0,4287
5505,B,0,2734
5506,A,0,1025
5507,B,0,4170
5508,A,0,2902
5509,B,0,3519
5510,B,0,2276
5511,B,0,4530
5512,B,0,2208
5513,B,0,0
5514,B,0,14166
5515,A,0,4616
5516,B,0,3140
5517,A,0,1330
5518,B,0,0
5519,A,0,3158
5520,A,0,3042
5521,B,0,1370
5522,A,0,2814
5523,A,0,2418
5524,B,0,6208
5525,A,0,1491
5526,A,0,883
5527,B,0,0
5528,A,0,7465
5529,B,0,9828
5530,B,0,1914
5531,A,0,3584
5532,B,0,2754
5533,A,0,0
5534,A,0,918
5535,A,0,6124
5536,B,0,7170
5537,B,0,7925
5538,B,0,0
5539,A,0,1854
5540,A,0,7938
5541,B,0,5560
5542,A,0,1528
5543,B,0,2602
5544,A,0,1563
5545,A,0,0
5546,B,0,3612
5547,B,0,1708
5548,A,0,1095
5549,B,0,0
5550,B,0,2600
5551,A,0,3024
5552,A,0,4610
5553,A,0,0
5554,B,0,0
5555,A,0,0
5556,A,0,1188
5557,A,0,1904
5558,B,0,0
5559,A,0,3360
5560,A,0,1000
5561,B,0,2040
5562,A,0,1181
5563,B,0,4707
5564,B,0,4508
5565,A,0,1077
5566,B,0,4248
5567,B,0,2769
5568,A,0,3864
5569,A,0,1390
5570,B,0,4209
5571,A,0,3030
5572,B,0,2673
5573,A,0,0
5574,A,0,1365
5575,A,0,8336
5576,A,0,2018
5577,A,0,0
5578,A,0,0
5579,B,0,0
5580,B,0,0
5581,A,0,3052
5582,A,0,0
5583,B,0,0
5584,A,0,4146
5585,A,0,0
5586,B,0,0
5587,A,0,1134
5588,A,0,820
5589,A,0,4362
5590,B,0,0
5591,A,0,1924
5592,A,0,0
5593,A,0,0
5594,B,0,0
5595,B,0,1244
5596,A,0,0
5597,A,0,1946
5598,A,0,0
5599,B,0,0
5600,A,0,0
5601,A,0,1048
5602,B,0,2638
5603,B,0,2697
5604,A,0,1766
5605,A,0,2476
5606,A,0,2052
5607,B,0,0
5608,B,0,2768
5609,A,0,2814
5610,B,0,0
5611,B,0,4652
5612,B,0,2558
5613,A,0,3702
5614,B,0,2446
5615,A,0,2470
5616,B,0,1493
5617,A,0,0
5618,A,0,0
5619,A,0,0
5620,B,0,4656
5621,B,0,0
5622,B,0,4900
5623,B,0,3280
5624,A,0,1521
5625,A,0,3912
5626,B,0,0
5627,B,0,2466
5628,B,0,2964
5629,B,0,1992
5630,B,0,0
5631,B,0,2676
5632,A,0,8340
5633,B,0,0
5634,B,0,2426
5635,A,0,3146
5636,A,0,3076
5637,A,0,1069
5638,A,0,6304
5639,B,0,890
5640,B,0,1203
5641,B,0,2466
5642,B,0,964
5643,B,0,1482
5644,A,0,2562
5645,B,0,4950
5646,A,0,2632
5647,B,0,1584
5648,B,0,6797
5649,B,0,0
5650,B,0,7600
5651,A,0,0
5652,B,0,5525
5653,B,0,2254
5654,B,0,2936
5655,A,0,0
5656,B,0,4868
5657,A,0,1538
5658,A,0,1335
5659,B,0,2853
5660,B,0,2748
5661,A,0,1264
5662,B,0,3776
5663,A,0,2788
5664,A,0,2632
5665,B,0,2778
5666,B,0,0
5667,B,0,1114
5668,A,0,1028
5669,A,0,7504
5670,A,0,3543
5671,B,0,2874
5672,A,0,0
5673,B,0,829
5674,B,0,2022
5675,B,0,2298
5676,A,0,12304
5677,A,0,1082
5678,A,0,0
5679,B,0,3690
5680,A,0,2434
5681,A,0,0
5682,B,0,0
5683,B,0,2456
5684,A,0,4812
5685,B,0,978
5686,A,0,0
5687,B,0,3092
5688,B,0,5682
5689,B,0,5365
5690,B,0,2682
5691,B,0,0
5692,B,0,6350
5693,B,0,0
5694,A,0,1514
5695,B,0,1323
5696,A,0,0
5697,A,0,2490
5698,B,0,1056
5699,A,0,1231
5700,B,0,959
5701,A,0,4636
5702,A,0,1047
5703,B,0,4770
5704,B,0,0
5705,A,0,7752
5706,B,0,11925
5707,A,0,2378
5708,A,0,3160
5709,A,0,7050
5710,A,0,2670
5711,B,0,2778
5712,A,0,2586
5713,A,0,6300
5714,A,0,0
5715,B,0,0
5716,A,0,2990
5717,B,0,1694
5718,B,0,9940
5719,B,0,7305
5720,B,0,827
5721,B,0,0
5722,A,0,1349
5723,B,0,7175
5724,A,0,0
5725,B,0,2062
5726,A,0,1561
5727,B,0,0
5728,B,0,3062
5729,A,0,11290
5730,A,0,1355
5731,B,0,0
5732,A,0,0
5733,B,0,1628
5734,A,0,1407
5735,A,0,1950
5736,B,0,1736
5737,A,0,2568
5738,A,0,1143
5739,A,0,0
5740,B,0,1225
5741,A,0,0
5742,B,0,11817
5743,A,0,2650
5744,A,0,6260
5745,A,0,1273
5746,A,0,2604
5747,B,0,0
5748,B,0,815
5749,A,0,1288
5750,A,0,1022
5751,A,0,1021
5752,B,0,0
5753,A,0,3012
5754,B,0,1407
5755,A,0,0
5756,B,0,1463
5757,A,0,4260
5758,A,0,0
5759,A,0,4708
5760,A,0,3148
5761,B,0,0
5762,B,0,8590
5763,B,0,1057
5764,B,0,6912
5765,B,0,844
5766,A,0,4344
5767,B,0,12776
5768,A,0,933
5769,B,0,2568
5770,A,0,1884
5771,A,0,1608
5772,B,0,1024
5773,B,0,4206
5774,A,0,3771
5775,B,0,4108
5776,B,0,0
5777,A,0,1551
5778,A,0,1252
5779,B,0,5424
5780,A,0,0
5781,A,0,2883
5782,B,0,10206
5783,A,0,4560
5784,B,0,0
5785,A,0,1460
5786,A,0,867
5787,A,0,0
5788,B,0,3420
5789,A,0,4509
5790,B,0,9149
5791,A,0,3564
5792,A,0,3432
5793,B,0,0
5794,B,0,1245
5795,B,0,4224
5796,B,0,0
5797,B,0,0
5798,B,0,941
5799,A,0,10304
5800,A,0,925
5801,A,0,6055
5802,A,0,951
5803,A,0,0
5804,A,0,2847
5805,A,0,12870
5806,B,0,3477
5807,A,0,1085
5808,A,0,0
5809,B,0,6396
5810,B,0,1812
5811,B,0,1976
5812,A,0,903
5813,A,0,1403
5814,A,0,2946
5815,B,0,0
5816,B,0,0
5817,B,0,2598
5818,A,0,0
5819,B,0,0
5820,A,0,0
5821,A,0,0
5822,B,0,0
5823,B,0,3114
5824,A,0,3171
5825,B,0,5192
5826,A,0,0
5827,B,0,2722
5828,B,0,985
5829,A,0,0
5830,B,0,1824
5831,B,0,1970
5832,B,0,1107
5833,A,0,0
5834,B,0,0
5835,B,0,7030
5836,A,0,0
5837,A,0,1309
5838,B,0,0
5839,B,0,0
5840,B,0,9054
5841,A,0,3576
5842,A,0,3588
5843,A,0,6005
5844,B,0,0
5845,B,0,9546
5846,A,0,1231
5847,B,0,3568
5848,A,0,5204
5849,A,0,0
5850,B,0,6209
5851,A,0,0
5852,A,0,1848
5853,A,0,1287
5854,A,0,1904
5855,A,0,0
5856,A,0,3786
5857,A,0,7750
5858,A,0,1144
5859,B,0,3528
5860,B,0,1920
5861,B,0,7950
5862,B,0,3168
5863,A,0,1577
5864,B,0,1218
5865,B,0,0
5866,A,0,6260
5867,B,0,1487
5868,B,0,3068
5869,A,0,0
5870,A,0,0
